GENOA	GENOA	NNP	REPORT	LOCATION	O
Zelphine	Zelphine	NNP	REPORT	ARGUMENTATIVE	O
is	be	VBZ	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
as	as	IN	REPORT	ARGUMENTATIVE	O
charming	charming	JJ	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
with	with	IN	REPORT	ARGUMENTATIVE	O
white	white	JJ	REPORT	ARGUMENTATIVE	O
hair	hair	NN	REPORT	ARGUMENTATIVE	O
as	as	IN	REPORT	ARGUMENTATIVE	O
with	with	IN	REPORT	ARGUMENTATIVE	O
brown	brown	JJ	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
questions	question	NNS	REPORT	ARGUMENTATIVE	O
that	that	WDT	REPORT	ARGUMENTATIVE	O
may	may	MD	REPORT	ARGUMENTATIVE	O
seem	seem	VB	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
of	of	IN	REPORT	ARGUMENTATIVE	O
little	little	JJ	REPORT	ARGUMENTATIVE	O
moment	moment	NN	REPORT	ARGUMENTATIVE	O
to	to	TO	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
masculine	masculine	JJ	REPORT	ARGUMENTATIVE	O
mind	mind	NN	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
but	but	CC	REPORT	ARGUMENTATIVE	O
are	be	VBP	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
deeply	deeply	RB	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
interesting	interesting	JJ	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
to	to	TO	REPORT	ARGUMENTATIVE	O
Genevra	Genevra	NNP	REPORT	ARGUMENTATIVE	O
.	.	.	REPORT	ARGUMENTATIVE	O

She	she	PRP	REPORT	NARRATIVE	O
will	will	MD	REPORT	NARRATIVE	O
be	be	VB	REPORT	NARRATIVE	O
calling	call	VBG	REPORT	NARRATIVE	B-EVENT_MENTION
me	I	PRP	REPORT	NARRATIVE	O
soon	soon	RB	REPORT	NARRATIVE	O
to	to	TO	REPORT	NARRATIVE	O
join	join	VB	REPORT	NARRATIVE	B-EVENT_MENTION
her	she	PRP$	REPORT	NARRATIVE	O
at	at	IN	REPORT	NARRATIVE	O
what	what	WP	REPORT	NARRATIVE	O
Macaulay	Macaulay	NNP	REPORT	NARRATIVE	O
calls	call	VBZ	REPORT	NARRATIVE	B-EVENT_MENTION
"	''	''	REPORT	NARRATIVE	O
the	the	DT	REPORT	NARRATIVE	O
curling	curl	VBG	REPORT	NARRATIVE	B-EVENT_MENTION
hour	hour	NN	REPORT	NARRATIVE	O
,	,	,	REPORT	NARRATIVE	O
"	''	''	REPORT	NARRATIVE	O
which	which	WDT	REPORT	ARGUMENTATIVE	O
we	we	PRP	REPORT	ARGUMENTATIVE	O
count	count	VBP	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
the	the	DT	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
best	best	JJS	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
in	in	IN	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
twenty-four	twenty-four	CD	REPORT	ARGUMENTATIVE	O
.	.	.	REPORT	ARGUMENTATIVE	O

Lucie	Lucie	NNP	REPORT	NARRATIVE	O
heaps	heap	VBZ	REPORT	NARRATIVE	B-EVENT_MENTION
up	up	RP	REPORT	NARRATIVE	I-EVENT_MENTION
the	the	DT	REPORT	NARRATIVE	O
olive-wood	olive-wood	NN	REPORT	NARRATIVE	O
on	on	IN	REPORT	NARRATIVE	O
the	the	DT	REPORT	NARRATIVE	O
hearth	hearth	NN	REPORT	NARRATIVE	O
until	until	IN	REPORT	NARRATIVE	O
it	it	PRP	REPORT	NARRATIVE	O
blazes	blaze	VBZ	REPORT	NARRATIVE	B-EVENT_MENTION
brightly	brightly	RB	REPORT	NARRATIVE	O
,	,	,	REPORT	NARRATIVE	O
and	and	CC	REPORT	NARRATIVE	O
places	place	VBZ	REPORT	NARRATIVE	B-EVENT_MENTION
a	a	DT	REPORT	NARRATIVE	O
tray	tray	NN	REPORT	NARRATIVE	O
with	with	IN	REPORT	NARRATIVE	O
chocolate	chocolate	NN	REPORT	NARRATIVE	O
before	before	IN	REPORT	NARRATIVE	O
us	we	PRP	REPORT	NARRATIVE	O
.	.	.	REPORT	NARRATIVE	O

Thus	thus	RB	REPORT	NARRATIVE	O
cheered	cheer	VBN	REPORT	NARRATIVE	B-EVENT_MENTION
and	and	CC	REPORT	NARRATIVE	O
sustained	sustain	VBN	REPORT	NARRATIVE	B-EVENT_MENTION
we	we	PRP	REPORT	NARRATIVE	O
gossip	gossip	NN	REPORT	NARRATIVE	B-EVENT_MENTION
into	into	IN	REPORT	NARRATIVE	O
"	''	''	REPORT	NARRATIVE	O
the	the	DT	REPORT	NARRATIVE	O
wee	wee	NN	REPORT	NARRATIVE	O
,	,	,	REPORT	NARRATIVE	O
sma	sma	NN	REPORT	NARRATIVE	O
'	'	''	REPORT	NARRATIVE	O
hours	hour	NNS	REPORT	NARRATIVE	O
.	.	.	REPORT	NARRATIVE	O
"	''	''	REPORT	NARRATIVE	O

Genevra	Genevra	NNP	REPORT	NARRATIVE	O
asks	ask	VBZ	REPORT	NARRATIVE	B-EVENT_MENTION
so	so	RB	REPORT	NARRATIVE	O
many	many	JJ	REPORT	NARRATIVE	O
questions	question	NNS	REPORT	NARRATIVE	O
about	about	IN	REPORT	NARRATIVE	O
her	she	PRP$	REPORT	NARRATIVE	O
old	old	JJ	REPORT	NARRATIVE	O
friends	friend	NNS	REPORT	NARRATIVE	O
that	that	IN	REPORT	NARRATIVE	O
we	we	PRP	REPORT	NARRATIVE	O
should	should	MD	REPORT	NARRATIVE	O
have	have	VB	REPORT	NARRATIVE	O
to	to	TO	REPORT	NARRATIVE	O
talk	talk	VB	REPORT	NARRATIVE	B-EVENT_MENTION
until	until	IN	REPORT	NARRATIVE	O
the	the	DT	REPORT	NARRATIVE	O
cocks	cock	NNS	REPORT	NARRATIVE	O
crow	crow	NN	REPORT	NARRATIVE	B-EVENT_MENTION
if	if	IN	REPORT	NARRATIVE	O
I	I	PRP	REPORT	NARRATIVE	O
were	be	VBD	REPORT	NARRATIVE	O
to	to	TO	REPORT	NARRATIVE	O
answer	answer	VB	REPORT	NARRATIVE	B-EVENT_MENTION
them	they	PRP	REPORT	NARRATIVE	O
all	all	DT	REPORT	NARRATIVE	O
.	.	.	REPORT	NARRATIVE	O

By	by	IN	REPORT	OTHER	O
the	the	DT	REPORT	OTHER	O
way	way	NN	REPORT	OTHER	O
,	,	,	REPORT	OTHER	O
do	do	VB	REPORT	OTHER	O
your	you	PRP$	REPORT	OTHER	O
ears	ear	NNS	REPORT	OTHER	O
ever	ever	RB	REPORT	OTHER	O
burn	burn	VBP	REPORT	OTHER	B-EVENT_MENTION
these	these	DT	REPORT	OTHER	O
nights	night	NNS	REPORT	OTHER	O
about	about	IN	REPORT	OTHER	O
twelve	twelve	CD	REPORT	OTHER	O
o	o	NN	REPORT	OTHER	O
'	'	''	REPORT	OTHER	O
the	the	DT	REPORT	OTHER	O
clock	clock	NN	REPORT	OTHER	O
?	?	.	REPORT	OTHER	O

She	she	PRP	REPORT	NARRATIVE	O
often	often	RB	REPORT	NARRATIVE	O
talks	talk	NNS	REPORT	NARRATIVE	B-EVENT_MENTION
of	of	IN	REPORT	NARRATIVE	O
you	you	PRP	REPORT	NARRATIVE	O
,	,	,	REPORT	NARRATIVE	O
asks	ask	VBZ	REPORT	NARRATIVE	B-EVENT_MENTION
if	if	IN	REPORT	NARRATIVE	O
you	you	PRP	REPORT	NARRATIVE	O
have	have	VBP	REPORT	NARRATIVE	O
grown	grow	VBN	REPORT	NARRATIVE	B-EVENT_MENTION
more	more	RBR	REPORT	NARRATIVE	I-EVENT_MENTION
sedate	sedate	JJ	REPORT	NARRATIVE	I-EVENT_MENTION
with	with	IN	REPORT	NARRATIVE	O
added	add	VBN	REPORT	NARRATIVE	B-EVENT_MENTION
years	year	NNS	REPORT	NARRATIVE	O
and	and	CC	REPORT	NARRATIVE	O
dignities	dignity	NNS	REPORT	NARRATIVE	O
,	,	,	REPORT	NARRATIVE	O
whether	whether	IN	REPORT	NARRATIVE	O
you	you	PRP	REPORT	NARRATIVE	O
have	have	VBP	REPORT	NARRATIVE	O
lost	lose	VBN	REPORT	NARRATIVE	B-EVENT_MENTION
your	you	PRP$	REPORT	NARRATIVE	O
habit	habit	NN	REPORT	NARRATIVE	O
of	of	IN	REPORT	NARRATIVE	O
jesting	jesting	NN	REPORT	NARRATIVE	B-EVENT_MENTION
,	,	,	REPORT	NARRATIVE	O
and	and	CC	REPORT	NARRATIVE	O
speaks	speak	VBZ	REPORT	NARRATIVE	B-EVENT_MENTION
of	of	IN	REPORT	NARRATIVE	O
a	a	DT	REPORT	NARRATIVE	O
certain	certain	JJ	REPORT	NARRATIVE	O
merry	merry	JJ	REPORT	NARRATIVE	O
twinkle	twinkle	NN	REPORT	NARRATIVE	O
in	in	IN	REPORT	NARRATIVE	O
the	the	DT	REPORT	NARRATIVE	O
corner	corner	NN	REPORT	NARRATIVE	O
of	of	IN	REPORT	NARRATIVE	O
your	you	PRP$	REPORT	NARRATIVE	O
eye	eye	NN	REPORT	NARRATIVE	O
which	which	WDT	REPORT	NARRATIVE	O
used	use	VBD	REPORT	NARRATIVE	O
to	to	TO	REPORT	NARRATIVE	O
betray	betray	VB	REPORT	NARRATIVE	B-EVENT_MENTION
you	you	PRP	REPORT	NARRATIVE	O
when	when	WRB	REPORT	NARRATIVE	O
mischief	mischief	NN	REPORT	NARRATIVE	B-EVENT_MENTION
was	be	VBD	REPORT	NARRATIVE	O
brewing	brewing	NN	REPORT	NARRATIVE	B-EVENT_MENTION
-	-	:	REPORT	NARRATIVE	O
on	on	IN	REPORT	OTHER	O
the	the	DT	REPORT	OTHER	O
whole	whole	JJ	REPORT	OTHER	O
Genevra	Genevra	NNP	REPORT	OTHER	O
cherishes	cherish	VBZ	REPORT	OTHER	B-EVENT_MENTION
a	a	DT	REPORT	OTHER	O
very	very	RB	REPORT	OTHER	O
cousinly	cousinly	JJ	REPORT	OTHER	O
affection	affection	NN	REPORT	OTHER	B-EVENT_MENTION
for	for	IN	REPORT	OTHER	O
your	you	PRP$	REPORT	OTHER	O
lordship	lordship	NN	REPORT	OTHER	O
.	.	.	REPORT	OTHER	O

There	there	EX	REPORT	OTHER	O
!	!	.	REPORT	OTHER	O

she	she	PRP	REPORT	NARRATIVE	O
is	be	VBZ	REPORT	NARRATIVE	O
calling	call	VBG	REPORT	NARRATIVE	B-EVENT_MENTION
me	I	PRP	REPORT	NARRATIVE	O
,	,	,	REPORT	NARRATIVE	O
so	so	RB	REPORT	NARRATIVE	O
"	''	''	REPORT	OTHER	O
Good-night	good-night	NN	REPORT	OTHER	O
!	!	.	REPORT	OTHER	O

-	-	:	REPORT	OTHER	O
if	if	IN	REPORT	OTHER	O
the	the	DT	REPORT	OTHER	O
longitude	longitude	NN	REPORT	OTHER	O
please	please	VB	REPORT	OTHER	B-EVENT_MENTION
,	,	,	REPORT	OTHER	O
-	-	:	REPORT	OTHER	O
For	for	IN	REPORT	OTHER	O
,	,	,	REPORT	OTHER	O
maybe	maybe	RB	REPORT	OTHER	O
,	,	,	REPORT	OTHER	O
while	while	IN	REPORT	OTHER	O
wasting	waste	VBG	REPORT	OTHER	B-EVENT_MENTION
my	my	PRP$	REPORT	OTHER	O
taper	taper	VB	REPORT	OTHER	O
,	,	,	REPORT	OTHER	O
Your	you	PRP$	REPORT	OTHER	O
sun	sun	NN	REPORT	OTHER	O
's	's	POS	REPORT	OTHER	O
climbing	climb	VBG	REPORT	OTHER	B-EVENT_MENTION
over	over	IN	REPORT	OTHER	O
the	the	DT	REPORT	OTHER	O
trees	tree	NNS	REPORT	OTHER	O
.	.	.	REPORT	OTHER	O
"	''	''	REPORT	OTHER	O
Viareggio	Viareggio	NNP	REPORT	LOCATION	O
(	-lrb-	-LRB-	REPORT	NONE	O
February	February	NNP	REPORT	NONE	O
)	-rrb-	-RRB-	REPORT	NONE	O

Viareggio	Viareggio	NNP	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
dead	dead	JJ	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
at	at	IN	REPORT	ARGUMENTATIVE	O
this	this	DT	REPORT	ARGUMENTATIVE	O
season	season	NN	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
is	be	VBZ	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
a	a	DT	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
rowdy	rowdy	NN	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
place	place	NN	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
in	in	IN	REPORT	ARGUMENTATIVE	O
summer	summer	NN	REPORT	ARGUMENTATIVE	O
;	;	:	REPORT	ARGUMENTATIVE	O
not	not	RB	REPORT	ARGUMENTATIVE	O
rowdy	rowdy	NN	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
however	however	RB	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
after	after	IN	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
fashion	fashion	NN	REPORT	ARGUMENTATIVE	O
of	of	IN	REPORT	ARGUMENTATIVE	O
Margate	Margate	NNP	REPORT	ARGUMENTATIVE	O
.	.	.	REPORT	ARGUMENTATIVE	O

There	there	EX	REPORT	ARGUMENTATIVE	O
is	be	VBZ	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
a	a	DT	REPORT	ARGUMENTATIVE	O
suggestive	suggestive	JJ	REPORT	ARGUMENTATIVE	O
difference	difference	NN	REPORT	ARGUMENTATIVE	O
between	between	IN	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
two	two	CD	REPORT	ARGUMENTATIVE	O
.	.	.	REPORT	ARGUMENTATIVE	O

The	the	DT	REPORT	ARGUMENTATIVE	O
upper	upper	JJ	REPORT	ARGUMENTATIVE	O
classes	class	NNS	REPORT	ARGUMENTATIVE	O
in	in	IN	REPORT	ARGUMENTATIVE	O
both	both	DT	REPORT	ARGUMENTATIVE	O
towns	town	NNS	REPORT	ARGUMENTATIVE	O
are	be	VBP	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
of	of	IN	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
course	course	NN	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
irreproachable	irreproachable	JJ	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
in	in	IN	REPORT	ARGUMENTATIVE	O
externals	externals	NNS	REPORT	ARGUMENTATIVE	O
-	-	:	REPORT	ARGUMENTATIVE	O
it	it	PRP	REPORT	ARGUMENTATIVE	O
is	be	VBZ	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
their	they	PRP$	REPORT	ARGUMENTATIVE	O
uniformity	uniformity	NN	REPORT	ARGUMENTATIVE	O
of	of	IN	REPORT	ARGUMENTATIVE	O
behaviour	behaviour	NN	REPORT	ARGUMENTATIVE	O
throughout	throughout	IN	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
world	world	NN	REPORT	ARGUMENTATIVE	O
which	which	WDT	REPORT	ARGUMENTATIVE	O
makes	make	VBZ	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
them	they	PRP	REPORT	ARGUMENTATIVE	O
so	so	RB	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
uninteresting	uninteresting	JJ	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
from	from	IN	REPORT	ARGUMENTATIVE	O
a	a	DT	REPORT	ARGUMENTATIVE	O
spectacular	spectacular	JJ	REPORT	ARGUMENTATIVE	O
point	point	NN	REPORT	ARGUMENTATIVE	O
of	of	IN	REPORT	ARGUMENTATIVE	O
view	view	NN	REPORT	ARGUMENTATIVE	O
.	.	.	REPORT	ARGUMENTATIVE	O

A	a	DT	REPORT	ARGUMENTATIVE	O
place	place	NN	REPORT	ARGUMENTATIVE	O
does	do	VBZ	REPORT	ARGUMENTATIVE	O
not	not	RB	REPORT	ARGUMENTATIVE	O
receive	receive	VB	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
its	its	PRP$	REPORT	ARGUMENTATIVE	O
tone	tone	NN	REPORT	ARGUMENTATIVE	O
from	from	IN	REPORT	ARGUMENTATIVE	O
them	they	PRP	REPORT	ARGUMENTATIVE	O
(	-lrb-	-LRB-	REPORT	ARGUMENTATIVE	O
save	save	VB	REPORT	ARGUMENTATIVE	O
possibly	possibly	RB	REPORT	ARGUMENTATIVE	O
Bournemouth	Bournemouth	NNP	REPORT	ARGUMENTATIVE	O
)	-rrb-	-RRB-	REPORT	ARGUMENTATIVE	O
but	but	CC	REPORT	ARGUMENTATIVE	O
from	from	IN	REPORT	ARGUMENTATIVE	O
their	they	PRP$	REPORT	ARGUMENTATIVE	O
inferiors	inferior	NNS	REPORT	ARGUMENTATIVE	O
;	;	:	REPORT	ARGUMENTATIVE	O
and	and	CC	REPORT	ARGUMENTATIVE	O
here	here	RB	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
in	in	IN	REPORT	ARGUMENTATIVE	O
this	this	DT	REPORT	ARGUMENTATIVE	O
matter	matter	NN	REPORT	ARGUMENTATIVE	O
of	of	IN	REPORT	ARGUMENTATIVE	O
public	public	JJ	REPORT	ARGUMENTATIVE	O
decorum	decorum	NN	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
comparison	comparison	NN	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
is	be	VBZ	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
to	to	TO	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
the	the	DT	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
credit	credit	NN	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
of	of	IN	REPORT	ARGUMENTATIVE	O
Italy	Italy	NNP	REPORT	ARGUMENTATIVE	O
.	.	.	REPORT	ARGUMENTATIVE	O

It	it	PRP	REPORT	OTHER	O
is	be	VBZ	REPORT	OTHER	B-EVENT_MENTION
beside	beside	IN	REPORT	OTHER	O
the	the	DT	REPORT	OTHER	O
point	point	NN	REPORT	OTHER	O
to	to	TO	REPORT	NARRATIVE	O
say	say	VB	REPORT	NARRATIVE	B-EVENT_MENTION
that	that	IN	REPORT	DESCRIPTIVE	O
the	the	DT	REPORT	DESCRIPTIVE	O
one	one	CD	REPORT	DESCRIPTIVE	O
lies	lie	VBZ	REPORT	DESCRIPTIVE	B-EVENT_MENTION
relatively	relatively	RB	REPORT	DESCRIPTIVE	O
remote	remote	JJ	REPORT	DESCRIPTIVE	O
,	,	,	REPORT	DESCRIPTIVE	O
while	while	IN	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
other	other	JJ	REPORT	ARGUMENTATIVE	O
is	be	VBZ	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
convenient	convenient	JJ	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
for	for	IN	REPORT	ARGUMENTATIVE	O
cheap	cheap	JJ	REPORT	ARGUMENTATIVE	O
trips	trip	NNS	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
from	from	IN	REPORT	ARGUMENTATIVE	O
a	a	DT	REPORT	ARGUMENTATIVE	O
capital	capital	NN	REPORT	ARGUMENTATIVE	O
.	.	.	REPORT	ARGUMENTATIVE	O

Set	set	VB	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
Viareggio	Viareggio	NNP	REPORT	ARGUMENTATIVE	O
down	down	RP	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
at	at	IN	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
very	very	RB	REPORT	ARGUMENTATIVE	O
gate	gate	NN	REPORT	ARGUMENTATIVE	O
of	of	IN	REPORT	ARGUMENTATIVE	O
Rome	Rome	NNP	REPORT	ARGUMENTATIVE	O
and	and	CC	REPORT	ARGUMENTATIVE	O
fill	fill	VB	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
it	it	PRP	REPORT	ARGUMENTATIVE	O
with	with	IN	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
scum	scum	NN	REPORT	ARGUMENTATIVE	O
of	of	IN	REPORT	ARGUMENTATIVE	O
Trastevere	Trastevere	NNP	REPORT	ARGUMENTATIVE	O
:	:	:	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
difference	difference	NN	REPORT	ARGUMENTATIVE	O
would	would	MD	REPORT	ARGUMENTATIVE	O
still	still	RB	REPORT	ARGUMENTATIVE	O
be	be	VB	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
there	there	RB	REPORT	ARGUMENTATIVE	O
.	.	.	REPORT	ARGUMENTATIVE	O

It	it	PRP	REPORT	ARGUMENTATIVE	O
might	might	MD	REPORT	ARGUMENTATIVE	O
be	be	VB	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
more	more	RBR	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
noisy	noisy	JJ	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
than	than	IN	REPORT	ARGUMENTATIVE	O
Margate	Margate	NNP	REPORT	ARGUMENTATIVE	O
.	.	.	REPORT	ARGUMENTATIVE	O

It	it	PRP	REPORT	ARGUMENTATIVE	O
would	would	MD	REPORT	ARGUMENTATIVE	O
certainly	certainly	RB	REPORT	ARGUMENTATIVE	O
be	be	VB	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
less	less	RBR	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
blatant	blatant	JJ	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
.	.	.	REPORT	ARGUMENTATIVE	O

As	as	IN	REPORT	ARGUMENTATIVE	O
for	for	IN	REPORT	ARGUMENTATIVE	O
myself	myself	PRP	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
I	I	PRP	REPORT	ARGUMENTATIVE	O
hate	hate	VBP	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
Viareggio	Viareggio	NNP	REPORT	ARGUMENTATIVE	O
at	at	IN	REPORT	ARGUMENTATIVE	O
all	all	DT	REPORT	ARGUMENTATIVE	O
seasons	season	NNS	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
and	and	CC	REPORT	NARRATIVE	O
nothing	nothing	NN	REPORT	NARRATIVE	O
would	would	MD	REPORT	NARRATIVE	O
have	have	VB	REPORT	NARRATIVE	O
brought	bring	VBN	REPORT	NARRATIVE	B-EVENT_MENTION
me	I	PRP	REPORT	NARRATIVE	O
here	here	RB	REPORT	NARRATIVE	O
but	but	CC	REPORT	NARRATIVE	O
the	the	DT	REPORT	NARRATIVE	O
prospect	prospect	NN	REPORT	NARRATIVE	O
of	of	IN	REPORT	NARRATIVE	O
visiting	visit	VBG	REPORT	NARRATIVE	B-EVENT_MENTION
the	the	DT	REPORT	NARRATIVE	O
neighbouring	neighbouring	JJ	REPORT	NARRATIVE	B-EVENT_MENTION
Carrara	Carrara	NNP	REPORT	NARRATIVE	O
mines	mine	NNS	REPORT	NARRATIVE	O
with	with	IN	REPORT	NARRATIVE	O
Attilio	Attilio	NNP	REPORT	NARRATIVE	O
to	to	TO	REPORT	NARRATIVE	O
whom	whom	WP	REPORT	NARRATIVE	O
I	I	PRP	REPORT	NARRATIVE	O
have	have	VBP	REPORT	NARRATIVE	O
written	write	VBN	REPORT	NARRATIVE	B-EVENT_MENTION
,	,	,	REPORT	NARRATIVE	O
enclosing	enclose	VBG	REPORT	NARRATIVE	B-EVENT_MENTION
a	a	DT	REPORT	NARRATIVE	O
postcard	postcard	NN	REPORT	NARRATIVE	O
for	for	IN	REPORT	NARRATIVE	O
reply	reply	NN	REPORT	NARRATIVE	B-EVENT_MENTION
.	.	.	REPORT	NARRATIVE	O

For	for	IN	REPORT	ARGUMENTATIVE	O
this	this	DT	REPORT	ARGUMENTATIVE	O
is	be	VBZ	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
a	a	DT	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
modern	modern	JJ	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
town	town	NN	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
built	build	VBN	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
on	on	IN	REPORT	ARGUMENTATIVE	O
a	a	DT	REPORT	ARGUMENTATIVE	O
plain	plain	NN	REPORT	ARGUMENTATIVE	O
of	of	IN	REPORT	ARGUMENTATIVE	O
mud	mud	NN	REPORT	ARGUMENTATIVE	O
and	and	CC	REPORT	ARGUMENTATIVE	O
sand	sand	NN	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
a	a	DT	REPORT	ARGUMENTATIVE	O
town	town	NN	REPORT	ARGUMENTATIVE	O
of	of	IN	REPORT	ARGUMENTATIVE	O
heartrending	heartrending	JJ	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
monotony	monotony	NN	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
least	least	JJS	REPORT	ARGUMENTATIVE	O
picturesque	picturesque	NN	REPORT	ARGUMENTATIVE	O
of	of	IN	REPORT	ARGUMENTATIVE	O
all	all	DT	REPORT	ARGUMENTATIVE	O
cities	city	NNS	REPORT	ARGUMENTATIVE	O
in	in	IN	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
peninsula	peninsula	NN	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
the	the	DT	REPORT	ARGUMENTATIVE	O
least	least	JJS	REPORT	ARGUMENTATIVE	O
Italian	italian	JJ	REPORT	ARGUMENTATIVE	O
.	.	.	REPORT	ARGUMENTATIVE	O

It	it	PRP	REPORT	ARGUMENTATIVE	O
has	have	VBZ	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
not	not	RB	REPORT	ARGUMENTATIVE	O
even	even	RB	REPORT	ARGUMENTATIVE	O
a	a	DT	REPORT	ARGUMENTATIVE	O
central	central	JJ	REPORT	ARGUMENTATIVE	O
piazza	piazza	NN	REPORT	ARGUMENTATIVE	O
!	!	.	REPORT	ARGUMENTATIVE	O

You	you	PRP	REPORT	ARGUMENTATIVE	O
may	may	MD	REPORT	ARGUMENTATIVE	O
conjure	conjure	VB	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
up	up	RP	REPORT	ARGUMENTATIVE	I-EVENT_MENTION
visions	vision	NNS	REPORT	ARGUMENTATIVE	O
of	of	IN	REPORT	ARGUMENTATIVE	O
Holland	Holland	NNP	REPORT	ARGUMENTATIVE	O
and	and	CC	REPORT	ARGUMENTATIVE	O
detect	detect	VB	REPORT	ARGUMENTATIVE	B-EVENT_MENTION
something	something	NN	REPORT	ARGUMENTATIVE	O
of	of	IN	REPORT	ARGUMENTATIVE	O
an	a	DT	REPORT	ARGUMENTATIVE	O
old-world	old-world	JJ	REPORT	ARGUMENTATIVE	O
aroma	aroma	NN	REPORT	ARGUMENTATIVE	O
,	,	,	REPORT	ARGUMENTATIVE	O
if	if	IN	REPORT	NARRATIVE	O
